Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type
67,"JL Morgan, AE Darling, JA Eisen","Metagenomic sequencing of an in vitro-simulated microbial community",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=17759976494534016177&as_sdt=5,30&sciodt=0,30&hl=en&num=20",511,2013-04-26,"HTML"
65,"J Beekwilder, W van Leeuwen, NM van Dam…","The impact of the absence of aliphatic glucosinolates on insect herbivory in Arabidopsis",2008,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=6893490703703611765&as_sdt=5,30&sciodt=0,30&hl=en&num=20",774,2013-04-26,"HTML"
64,"W Miao, J Xiong, J Bowen, W Wang, Y Liu…","Microarray analyses of gene expression during the Tetrahymena thermophila life cycle",2009,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=4745134663547266483&as_sdt=5,30&sciodt=0,30&hl=en&num=20",106,2013-04-26,"HTML"
64,"MS Singer, KC Mace, EA Bernays","Self-medication as adaptive plasticity: increased ingestion of plant toxins by parasitized caterpillars",2009,"Plos one","dx.plos.org","","http://scholar.google.com/scholar?cites=10445534148239453025&as_sdt=5,30&sciodt=0,30&hl=en&num=20",299,2013-04-26,"HTML"
64,"J Reibman, M Marmor, J Filner, ME Fernandez-Beros…","Asthma is inversely associated with Helicobacter pylori status in an urban population",2008,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=7757355592623843411&as_sdt=5,30&sciodt=0,30&hl=en&num=20",512,2013-04-26,"HTML"
64,"LB Price, CM Liu, KE Johnson, M Aziz, MK Lau…","The effects of circumcision on the penis microbiome",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=16886664985843807836&as_sdt=5,30&sciodt=0,30&hl=en&num=20",682,2013-04-26,"HTML"
64,"RI McDonald, J Fargione, J Kiesecker, WM Miller…","Energy sprawl or energy efficiency: climate policy impacts on natural habitat for the United States of America",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=5439717675211113126&as_sdt=5,30&sciodt=0,30&hl=en&num=20",731,2013-04-26,"HTML"
63,"E Lefèvre, B Roussel, C Amblard, T Sime-Ngando","The molecular diversity of freshwater picoeukaryotes reveals high occurrence of putative parasitoids in the plankton",2008,"PloS One","dx.plos.org","","http://scholar.google.com/scholar?cites=7495961823212935269&as_sdt=5,30&sciodt=0,30&hl=en&num=20",581,2013-04-26,"HTML"
63,"W Swartz, E Sala, S Tracey, R Watson, D Pauly","The spatial expansion and ecological footprint of fisheries (1950 to present)",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=13301886903957488353&as_sdt=5,30&sciodt=0,30&hl=en&num=20",695,2013-04-26,"HTML"
63,"PS Ungar, FE Grine, MF Teaford","Dental microwear and diet of the Plio-Pleistocene hominin Paranthropus boisei",2008,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=2249846086801844589&as_sdt=5,30&sciodt=0,30&hl=en&num=20",793,2013-04-26,"HTML"
62,"E Lombaert, T Guillemaud, JM Cornuet, T Malausa…","Bridgehead effect in the worldwide invasion of the biocontrol harlequin ladybird",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=12036245628990406716&as_sdt=5,30&sciodt=0,30&hl=en&num=20",182,2013-04-26,"HTML"
62,"T Elmqvist, M Pyykönen, M Tengö, F Rakotondrasoa…","Patterns of loss and regeneration of tropical dry forest in Madagascar: the social institutional context",2007,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=5913981434630529191&as_sdt=5,30&sciodt=0,30&hl=en&num=20",338,2013-04-26,"HTML"
62,"S Liu, K Ji, J Chen, D Tai, W Jiang, G Hou, J Chen, J Li…","Panorama phylogenetic diversity and distribution of type A influenza virus",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=6558093477011207699&as_sdt=5,30&sciodt=0,30&hl=en&num=20",434,2013-04-26,"HTML"
62,"GM Mikkelson, A Gonzalez, GD Peterson","Economic inequality predicts biodiversity loss",2007,"Plos One","dx.plos.org","","http://scholar.google.com/scholar?cites=16380895595589180916&as_sdt=5,30&sciodt=0,30&hl=en&num=20",527,2013-04-26,"HTML"
62,"JE Carilli, RD Norris, BA Black, SM Walsh, M McField","Local stressors reduce coral resilience to bleaching",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=12381205806531914204&as_sdt=5,30&sciodt=0,30&hl=en&num=20",690,2013-04-26,"HTML"
62,"C Yesson, PW Brewer, T Sutton, N Caithness…","How global is the global biodiversity information facility?",2007,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=7312462986042198059&as_sdt=5,30&sciodt=0,30&hl=en&num=20",766,2013-04-26,"HTML"
61,"D Stralberg, D Jongsomjit, CA Howell, MA Snyder…","Re-shuffling of species with climate disruption: a no-analog future for California birds?",2009,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=2952964850204035495&as_sdt=5,30&sciodt=0,30&hl=en&num=20",676,2013-04-26,"HTML"
60,"T Woyke, D Tighe, K Mavromatis, A Clum, A Copeland…","One bacterial cell, one complete genome",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=18005383504835675987&as_sdt=5,30&sciodt=0,30&hl=en&num=20",122,2013-04-26,"HTML"
60,"F Not, J del Campo, V Balagué, C de Vargas…","New insights into the diversity of marine picoeukaryotes",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=1456471325966218803&as_sdt=5,30&sciodt=0,30&hl=en&num=20",153,2013-04-26,"HTML"
60,"RP Kelly, SR Palumbi","Genetic structure among 50 species of the northeastern Pacific rocky intertidal community",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=14006066736308699669&as_sdt=5,30&sciodt=0,30&hl=en&num=20",231,2013-04-26,"HTML"
60,"MC Otterstatter, JD Thomson","Does pathogen spillover from commercially reared bumble bees threaten wild pollinators?",2008,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=10720794580988408404&as_sdt=5,30&sciodt=0,30&hl=en&num=20",267,2013-04-26,"HTML"
60,"DN Frank, LM Feazel, MT Bessesen, CS Price…","The human nasal microbiota and Staphylococcus aureus carriage",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=14048711214824609475&as_sdt=5,30&sciodt=0,30&hl=en&num=20",636,2013-04-26,"HTML"
59,"D Steinke, TS Zemlak, PDN Hebert","Barcoding Nemo: DNA-based identifications for the ornamental fish trade",2009,"PLoS one","dx.plos.org","","http://scholar.google.com/scholar?cites=15649572216685167349&as_sdt=5,30&sciodt=0,30&hl=en&num=20",97,2013-04-26,"HTML"
59,"G Suzán, E Marcé, JT Giermakowski, JN Mills…","Experimental evidence for reduced rodent diversity causing increased hantavirus prevalence",2009,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=17823039740897698089&as_sdt=5,30&sciodt=0,30&hl=en&num=20",121,2013-04-26,"HTML"
59,"KCR Kerr, DA Lijtmaer, AS Barreira, PDN Hebert…","Probing evolutionary patterns in Neotropical birds through DNA barcodes",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=12164451259573236609&as_sdt=5,30&sciodt=0,30&hl=en&num=20",178,2013-04-26,"HTML"
58,"HS Brennand, N Soars, SA Dworjanyn, AR Davis…","Impact of ocean warming and ocean acidification on larval development and calcification in the sea urchin Tripneustes gratilla",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=9596858412626235452&as_sdt=5,30&sciodt=0,30&hl=en&num=20",260,2013-04-26,"HTML"
58,"J Carwardine, KA Wilson, M Watts, A Etter, CJ Klein…","Avoiding costly conservation mistakes: the importance of defining actions and costs in spatial priority setting",2008,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=8625470972001581597&as_sdt=5,30&sciodt=0,30&hl=en&num=20",274,2013-04-26,"HTML"
58,"CM Eakin, JA Morgan, SF Heron, TB Smith, G Liu…","Caribbean corals in crisis: record thermal stress, bleaching, and mortality in 2005",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=14109893060257746641&as_sdt=5,30&sciodt=0,30&hl=en&num=20",296,2013-04-26,"HTML"
58,"J Schacherer, DM Ruderfer, D Gresham, K Dolinski…","Genome-wide analysis of nucleotide-level variation in commonly used Saccharomyces cerevisiae strains",2007,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=546711147773071453&as_sdt=5,30&sciodt=0,30&hl=en&num=20",551,2013-04-26,"HTML"
58,"F Lees, M Baillie, G Gettinby, CW Revie","The efficacy of emamectin benzoate against infestations of Lepeophtheirus salmonis on farmed Atlantic salmon (Salmo salar L) in Scotland, 2002–2006",2008,"Plos One","dx.plos.org","","http://scholar.google.com/scholar?cites=15237097472507139567&as_sdt=5,30&sciodt=0,30&hl=en&num=20",573,2013-04-26,"HTML"
57,"R Cudney-Bueno, MF Lavín, SG Marinone…","Rapid effects of marine reserves via larval dispersal",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=9416364508816206302&as_sdt=5,30&sciodt=0,30&hl=en&num=20",239,2013-04-26,"HTML"
57,"E Jourdain, G Gunnarsson, J Wahlgren…","Influenza virus in a natural host, the mallard: experimental infection data",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=17873329134223782427&as_sdt=5,30&sciodt=0,30&hl=en&num=20",362,2013-04-26,"HTML"
57,"WE Banks, F d'Errico, AT Peterson, M Kageyama…","Neanderthal extinction by competitive exclusion",2008,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=17244587365526047399&as_sdt=5,30&sciodt=0,30&hl=en&num=20",364,2013-04-26,"HTML"
57,"KR Klausmeyer, MR Shaw","Climate change, habitat loss, protected areas and the climate adaptation potential of species in Mediterranean ecosystems worldwide",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=13907891484807562646&as_sdt=5,30&sciodt=0,30&hl=en&num=20",570,2013-04-26,"HTML"
57,"SM Brookes, A Núñez, B Choudhury, M Matrosovich…","Replication, pathogenesis and transmission of pandemic (H1N1) 2009 virus in non-immune pigs",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=10439724025913170226&as_sdt=5,30&sciodt=0,30&hl=en&num=20",688,2013-04-26,"HTML"
57,"J Hu, P De Barro, H Zhao, J Wang, F Nardi, SS Liu","An extensive field survey combined with a phylogenetic analysis reveals rapid and widespread invasion of two alien whiteflies in China",2011,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=11230908523251837278&as_sdt=5,30&sciodt=0,30&hl=en&num=20",991,2013-04-26,"HTML"
56,"CD Stallings","Fishery-independent data reveal negative effect of human population density on Caribbean predatory fish communities",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=11778366191974081280&as_sdt=5,30&sciodt=0,30&hl=en&num=20",151,2013-04-26,"HTML"
56,"XL Shi, D Marie, L Jardillier, DJ Scanlan, D Vaulot","Groups without cultured representatives dominate eukaryotic picophytoplankton in the oligotrophic South East Pacific Ocean",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=1109329819397711131&as_sdt=5,30&sciodt=0,30&hl=en&num=20",365,2013-04-26,"HTML"
56,"I Galván, C Alonso-Alvarez","An intracellular antioxidant determines the expression of a melanin-based signal in a bird",2008,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=16276457468760502061&as_sdt=5,30&sciodt=0,30&hl=en&num=20",572,2013-04-26,"HTML"
56,"PR Guimarães, M Galetti, P Jordano","Seed dispersal anachronisms: rethinking the fruits extinct megafauna ate",2008,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=17791075499038217460&as_sdt=5,30&sciodt=0,30&hl=en&num=20",574,2013-04-26,"HTML"
56,"V Mai, CM Young, M Ukhanova, X Wang, Y Sun…","Fecal microbiota in premature infants prior to necrotizing enterocolitis",2011,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=5555760534444992538&as_sdt=5,30&sciodt=0,30&hl=en&num=20",839,2013-04-26,"HTML"
55,"CE Buddenhagen, C Chimera, P Clifford","Assessing biofuel crop invasiveness: a case study",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=2472984697913168871&as_sdt=5,30&sciodt=0,30&hl=en&num=20",90,2013-04-26,"HTML"
55,"CG Willis, BR Ruhfel, RB Primack, AJ Miller-Rushing…","Favorable climate change response explains non-native species' success in Thoreau's woods",2010,"Plos One","dx.plos.org","","http://scholar.google.com/scholar?cites=164306478446881625&as_sdt=5,30&sciodt=0,30&hl=en&num=20",166,2013-04-26,"HTML"
54,"MTP Gilbert, W Moore, L Melchior, M Worobey","DNA extraction from dry museum beetles without conferring external morphological damage",2007,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=12115503544612764111&as_sdt=5,30&sciodt=0,30&hl=en&num=20",65,2013-04-26,"HTML"
54,"JA Craft, JA Gilbert, B Temperton, KE Dempsey…","Pyrosequencing of Mytilus galloprovincialis cDNAs: tissue-specific expression patterns",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=17102090452981023371&as_sdt=5,30&sciodt=0,30&hl=en&num=20",604,2013-04-26,"HTML"
53,"WF Laurance, HEM Nascimento, SG Laurance…","Habitat fragmentation, variable edge effects, and the landscape-divergence hypothesis",2007,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=14040701381791512565&as_sdt=5,30&sciodt=0,30&hl=en&num=20",160,2013-04-26,"HTML"
53,"JM Sunday, RN Crim, CDG Harley, MW Hart","Quantifying rates of evolutionary adaptation in response to ocean acidification",2011,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=12049323474039415852&as_sdt=5,30&sciodt=0,30&hl=en&num=20",289,2013-04-26,"HTML"
53,"LD Mydlarz, SF Holthouse, EC Peters, CD Harvell","Cellular responses in sea fan corals: granular amoebocytes react to pathogen and climate stressors",2008,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=17862925929128515026&as_sdt=5,30&sciodt=0,30&hl=en&num=20",377,2013-04-26,"HTML"
53,"KQ Sakamoto, K Sato, M Ishizuka, Y Watanuki…","Can ethograms be automatically generated using body acceleration data from free-ranging birds?",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=2593668431317474894&as_sdt=5,30&sciodt=0,30&hl=en&num=20",586,2013-04-26,"HTML"
53,"BH Letcher, KH Nislow, JA Coombs, MJ O'Donnell…","Population response to habitat fragmentation in a stream-dwelling brook trout population",2007,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=2782265080031424428&as_sdt=5,30&sciodt=0,30&hl=en&num=20",684,2013-04-26,"HTML"
53,"C Tenopir, S Allard, KL Douglass, AU Aydinoglu…","Data sharing by scientists: practices and perceptions",2011,"PLoS …","works.bepress.com","http://works.bepress.com/kimberly_douglass/2/","http://scholar.google.com/scholar?cites=1527565813038458798&as_sdt=5,30&sciodt=0,30&hl=en&num=20",935,2013-04-26,""
52,"X Wang, DV Lavrov","Seventeen new complete mtDNA sequences reveal extensive mitochondrial genome evolution within the Demospongiae",2008,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=7705822934100512867&as_sdt=5,30&sciodt=0,30&hl=en&num=20",115,2013-04-26,"HTML"
52,"JE Brommer, M Kirkpatrick, A Qvarnström, L Gustafsson","The intersexual genetic correlation for lifetime fitness in the wild and its implications for sexual selection",2007,"PLoS one","dx.plos.org","","http://scholar.google.com/scholar?cites=977335410767624963&as_sdt=5,30&sciodt=0,30&hl=en&num=20",118,2013-04-26,"HTML"
52,"W Lin, G Zhou, X Cheng, R Xu","Fast economic development accelerates biological invasions in China",2007,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=3978840500814778188&as_sdt=5,30&sciodt=0,30&hl=en&num=20",180,2013-04-26,"HTML"
52,"E Bächler, S Hahn, M Schaub, R Arlettaz, L Jenni…","Year-round tracking of small trans-Saharan migrants using light-level geolocators",2010,"Plos One","dx.plos.org","","http://scholar.google.com/scholar?cites=17976587330142449049&as_sdt=5,30&sciodt=0,30&hl=en&num=20",261,2013-04-26,"HTML"
52,"JF Drexler, VM Corman, F Gloza-Rausch, A Seebens…","Henipavirus RNA in African bats",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=15620691534199023239&as_sdt=5,30&sciodt=0,30&hl=en&num=20",631,2013-04-26,"HTML"
51,"D Western, S Russell, I Cuthill","The status of wildlife in protected areas compared to non-protected areas of Kenya",2009,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=5082563501111691064&as_sdt=5,30&sciodt=0,30&hl=en&num=20",108,2013-04-26,"HTML"
51,"CM Francis, AV Borisenko, NV Ivanova, JL Eger…","The role of DNA barcodes in understanding and conservation of mammal diversity in Southeast Asia",2010,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=14286849971467228996&as_sdt=5,30&sciodt=0,30&hl=en&num=20",276,2013-04-26,"HTML"
51,"MJ Cox, M Allgaier, B Taylor, MS Baek, YJ Huang…","Airway microbiota and pathogen abundance in age-stratified cystic fibrosis patients",2010,"PloS one","dx.plos.org","","http://scholar.google.com/scholar?cites=5474891668767320831&as_sdt=5,30&sciodt=0,30&hl=en&num=20",354,2013-04-26,"HTML"
51,"JC Motamayor, P Lachenaud, JWS e Mota, R Loor…","Geographic and genetic population differentiation of the Amazonian chocolate tree (Theobroma cacao L)",2008,"PLoS One","dx.plos.org","","http://scholar.google.com/scholar?cites=6834265074827972523&as_sdt=5,30&sciodt=0,30&hl=en&num=20",602,2013-04-26,"HTML"
